>> load(escalon)
Unrecognized function or variable 'escalon'.
 
>> load escalon
    6.4690    1.0000    0.1710
    6.5040    1.0000    0.1740
    6.5390    1.0000    0.1770
    6.5740    1.0000    0.1780
    6.6090    1.0000    0.1800
    6.6440    1.0000    0.1810
    6.6790    1.0000    0.1830
    6.7140    1.0000    0.1840
    6.7490    1.0000    0.1850
    6.7840    1.0000    0.1860
    6.8190    1.0000    0.1870
    6.8540    1.0000    0.1870
    6.8890    1.0000    0.1880
    6.9240    1.0000    0.1880
    6.9590    1.0000    0.1880
    6.9940    1.0000    0.1890
    7.0290    1.0000    0.1890
    7.0640    1.0000    0.1890
    7.1000    1.0000    0.1900
    7.1350    1.0000    0.1890
    7.1700    1.0000    0.1900
    7.2060    1.0000    0.1900
    7.2410    1.0000    0.1910
    7.2760    1.0000    0.1910
    7.3110    1.0000    0.1910
    7.3460    1.0000    0.1910
    7.3810    1.0000    0.1900
    7.4160    1.0000    0.1910
    7.4510    1.0000    0.1900
    7.4860    1.0000    0.1900
    7.5210    1.0000    0.1900
    7.5560    1.0000    0.1900
    7.5910    1.0000    0.1910
    7.6260    1.0000    0.1910
    7.6620    1.0000    0.1910
    7.6970    1.0000    0.1910
    7.7320    1.0000    0.1910
    7.7670    1.0000    0.1920
    7.8020    1.0000    0.1920
    7.8380    1.0000    0.1920
    7.8730    1.0000    0.1920
    7.9080    1.0000    0.1920
    7.9430    1.0000    0.1920
    7.9780    1.0000    0.1920
    8.0130    1.0000    0.1920
    8.0480    1.0000    0.1920
    8.0840    1.0000    0.1920
    8.1190    1.0000    0.1920
    8.1550    1.0000    0.1920
    8.1900    1.0000    0.1920
    8.2250    1.0000    0.1920
    8.2600    1.0000    0.1930
    8.2950    1.0000    0.1920
    8.3300    1.0000    0.1920
    8.3650    1.0000    0.1920
    8.4000    1.0000    0.1920
    8.4360    1.0000    0.1920
    8.4720    1.0000    0.1920
    8.5070    1.0000    0.1920
    8.5430    1.0000    0.1920
    8.5780    1.0000    0.1910
    8.6130    1.0000    0.1920
    8.6480    1.0000    0.1920
    8.6840    1.0000    0.1920
    8.7190    1.0000    0.1920
    8.7540    1.0000    0.1920
    8.7890    1.0000    0.1920
    8.8240    1.0000    0.1910
    8.8590    1.0000    0.1920
    8.8950    1.0000    0.1920
    8.9300    1.0000    0.1920
    8.9650    1.0000    0.1920
    9.0000    1.0000    0.1920
    9.0360    1.0000    0.1920
    9.0710    1.0000    0.1920
    9.1070    1.0000    0.1930
    9.1430    1.0000    0.1920
    9.1780    1.0000    0.1930
    9.2130    1.0000    0.1920
    9.2480    1.0000    0.1920
    9.2830    1.0000    0.1910
    9.3180    1.0000    0.1910
    9.3540    1.0000    0.1910
    9.3900    1.0000    0.1910
    9.4250    1.0000    0.1900
    9.4610    1.0000    0.1910
    9.4960    1.0000    0.1900
    9.5310    1.0000    0.1910
    9.5660    1.0000    0.1910
    9.6010    1.0000    0.1910
    9.6360    1.0000    0.1910
    9.6710    1.0000    0.1910
    9.7060    1.0000    0.1910
    9.7410    1.0000    0.1910
    9.7760    1.0000    0.1910
    9.8110    1.0000    0.1900
    9.8460    1.0000    0.1900
    9.8810    1.0000    0.1900
    9.9160    1.0000    0.1900
    9.9510    1.0000    0.1910
    9.9860    1.0000    0.1910
   10.0210    1.0000    0.1920
   10.0560    1.0000    0.1920
   10.0910    1.0000    0.1920
   10.1260    1.0000    0.1920
   10.1620    1.0000    0.1920
   10.1970    1.0000    0.1910
   10.2320    1.0000    0.1910
   10.2680    1.0000    0.1900
   10.3030    1.0000    0.1900
   10.3380    1.0000    0.1910
   10.3730    1.0000    0.1910
   10.4090    1.0000    0.1910
   10.4440    1.0000    0.1910
   10.4790    1.0000    0.1910
   10.5140    1.0000    0.1910
   10.5490    1.0000    0.1910
   10.5840    1.0000    0.1910
   10.6190    1.0000    0.1910
   10.6540    1.0000    0.1910
   10.6890    1.0000    0.1910
   10.7240    1.0000    0.1900
   10.7590    1.0000    0.1900
   10.7940    1.0000    0.1900
   10.8290    1.0000    0.1900
   10.8650    1.0000    0.1890
   10.9000    1.0000    0.1890
   10.9350    1.0000    0.1890
   10.9700    1.0000    0.1890
   11.0050    1.0000    0.1880
   11.0400    1.0000    0.1890
   11.0760    1.0000    0.1880
   11.1110    1.0000    0.1890
   11.1460    1.0000    0.1880
   11.1810    1.0000    0.1890
   11.2160    1.0000    0.1890
   11.2510    1.0000    0.1890
   11.2860    1.0000    0.1900

>> plot escalon(1) escalon(3)
Error using plot
Invalid first data argument.
 
>> plot(escalon(1), escalon(3))
>> hold on
>> plot(escalon(1), escalon(2))
>> plot(escalon(2))
>> hold off
>> plot(escalon(2))
>> plot(escalon(2))
>> escalon(2)

ans =

    0.0370

>> escalon(:, 2)

ans =

     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1

>> plot(escalon(:, 1), escalon(:, 2))
>> tiempo = escalon(:,1);
>> r = escalon(:,2)

r =

     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     0
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1
     1

>> c = escalon(:, 3);
>> plot(t, r)
Unrecognized function or variable 't'.
 
>> plot(tiempo, r)
>> hold on
>> plot(tiempo, c)
>> help mean
 mean - Average or mean value of array
    This MATLAB function returns the mean of the elements of A along the
    first array dimension whose size is greater than 1.

    Syntax
      M = mean(A)
      M = mean(A,"all")
      M = mean(A,dim)
      M = mean(A,vecdim)
      M = mean(___,outtype)
      M = mean(___,missingflag)

    Input Arguments
      A - Input array
        vector | matrix | multidimensional array | table | timetable
      dim - Dimension to operate along
        positive integer scalar
      vecdim - Vector of dimensions
        vector of positive integers
      outtype - Output data type
        "default" (default) | "double" | "native"
      missingflag - Missing value condition
        "includemissing" (default) | "includenan" | "includenat" |
        "omitmissing" | "omitnan" | "omitnat"

    Examples
      Mean of Matrix Columns
      Mean of Matrix Rows
      Mean of 3-D Array
      Mean of Array Page
      Mean of Single-Precision Array
      Mean Excluding Missing Values

    See also median, mode, std, var, sum

    Introduced in MATLAB before R2006a
    Documentation for mean
    Other uses of mean

>> mean(c(-100:))
 mean(c(-100:))
             ↑
Invalid expression. When calling a function or indexing a variable, use parentheses. Otherwise, check for mismatched delimiters.
 
>> mean(c(-100:end))
Array indices must be positive integers or logical values.
 
>> mean(c(end-100:end))

ans =

    0.1911

>> mean(c(end-50:end))

ans =

    0.1904

>> t_ini = 5.836;
>> t_fin = 10;
>> x_ini = find(tiempo==t_ini);
>> x_fin = find(tiempo==t_fin)

x_fin =

  0×1 empty double column vector

>> x_fin = find(tiempo>=t_fin)

x_fin =

   286
   287
   288
   289
   290
   291
   292
   293
   294
   295
   296
   297
   298
   299
   300
   301
   302
   303
   304
   305
   306
   307
   308
   309
   310
   311
   312
   313
   314
   315
   316
   317
   318
   319
   320
   321
   322

>> x_fin = 286

x_fin =

   286

>> tiempo_interes = tiempo(x_ini:x_fin) - tiempo(x_ini)

tiempo_interes =

         0
    0.0350
    0.0700
    0.1050
    0.1400
    0.1750
    0.2100
    0.2450
    0.2810
    0.3160
    0.3520
    0.3870
    0.4220
    0.4570
    0.4920
    0.5270
    0.5620
    0.5970
    0.6330
    0.6680
    0.7030
    0.7380
    0.7730
    0.8080
    0.8430
    0.8780
    0.9130
    0.9480
    0.9830
    1.0180
    1.0530
    1.0880
    1.1230
    1.1580
    1.1930
    1.2280
    1.2640
    1.2990
    1.3340
    1.3700
    1.4050
    1.4400
    1.4750
    1.5100
    1.5450
    1.5800
    1.6150
    1.6500
    1.6850
    1.7200
    1.7550
    1.7900
    1.8260
    1.8610
    1.8960
    1.9310
    1.9660
    2.0020
    2.0370
    2.0720
    2.1070
    2.1420
    2.1770
    2.2120
    2.2480
    2.2830
    2.3190
    2.3540
    2.3890
    2.4240
    2.4590
    2.4940
    2.5290
    2.5640
    2.6000
    2.6360
    2.6710
    2.7070
    2.7420
    2.7770
    2.8120
    2.8480
    2.8830
    2.9180
    2.9530
    2.9880
    3.0230
    3.0590
    3.0940
    3.1290
    3.1640
    3.2000
    3.2350
    3.2710
    3.3070
    3.3420
    3.3770
    3.4120
    3.4470
    3.4820
    3.5180
    3.5540
    3.5890
    3.6250
    3.6600
    3.6950
    3.7300
    3.7650
    3.8000
    3.8350
    3.8700
    3.9050
    3.9400
    3.9750
    4.0100
    4.0450
    4.0800
    4.1150
    4.1500
    4.1850

>> salida_interes = salida(x_ini:x_fin)
Unrecognized function or variable 'salida'.
 
>> salida_interes = c(x_ini:x_fin);
>> plot(tiempo_interes, salida_interes=
 plot(tiempo_interes, salida_interes=
                                     ↑
Invalid expression. When calling a function or indexing a variable, use parentheses. Otherwise, check for mismatched delimiters.
 
>> plot(tiempo_interes, salida_interes)
>> plot(tiempo_interes, salida_interes)
>> plot(tiempo_interes, r(x_ini:x_fin))
>> t_ini = 5.870;
>> x_ini = find(tiempo==t_ini);
>> t_ini = 5.871;
>> x_ini = find(tiempo==t_ini);
>> tiempo_interes = tiempo(x_ini:x_fin) - tiempo(x_ini)

tiempo_interes =

         0
    0.0350
    0.0700
    0.1050
    0.1400
    0.1750
    0.2100
    0.2460
    0.2810
    0.3170
    0.3520
    0.3870
    0.4220
    0.4570
    0.4920
    0.5270
    0.5620
    0.5980
    0.6330
    0.6680
    0.7030
    0.7380
    0.7730
    0.8080
    0.8430
    0.8780
    0.9130
    0.9480
    0.9830
    1.0180
    1.0530
    1.0880
    1.1230
    1.1580
    1.1930
    1.2290
    1.2640
    1.2990
    1.3350
    1.3700
    1.4050
    1.4400
    1.4750
    1.5100
    1.5450
    1.5800
    1.6150
    1.6500
    1.6850
    1.7200
    1.7550
    1.7910
    1.8260
    1.8610
    1.8960
    1.9310
    1.9670
    2.0020
    2.0370
    2.0720
    2.1070
    2.1420
    2.1770
    2.2130
    2.2480
    2.2840
    2.3190
    2.3540
    2.3890
    2.4240
    2.4590
    2.4940
    2.5290
    2.5650
    2.6010
    2.6360
    2.6720
    2.7070
    2.7420
    2.7770
    2.8130
    2.8480
    2.8830
    2.9180
    2.9530
    2.9880
    3.0240
    3.0590
    3.0940
    3.1290
    3.1650
    3.2000
    3.2360
    3.2720
    3.3070
    3.3420
    3.3770
    3.4120
    3.4470
    3.4830
    3.5190
    3.5540
    3.5900
    3.6250
    3.6600
    3.6950
    3.7300
    3.7650
    3.8000
    3.8350
    3.8700
    3.9050
    3.9400
    3.9750
    4.0100
    4.0450
    4.0800
    4.1150
    4.1500

>> salida_interes = c(x_ini:x_fin);
>> figure  
>> plot(tiempo_interes, salida_interes)
>> hold on
>> help line
 line - Create primitive line
    This MATLAB function plots a line in the current axes using the data in
    vectors x and y.

    Syntax
      line(x,y)
      line(x,y,z)
      line

      line(___,Name,Value)
      line(ax,___)

      pl = line(___)

    Input Arguments
      x - First coordinate
        vector | matrix
      y - Second coordinate
        vector | matrix
      z - Third coordinate
        vector | matrix
      ax - Target axes
        Axes object | PolarAxes object | GeographicAxes object

    Name-Value Arguments
      Color - Line color
        [0 0.4470 0.7410] (default) | RGB triplet | hexadecimal color code |
        'r' | 'g' | 'b'
      LineStyle - Line style
        "-" (default) | "--" | ":" | "-." | "none"
      LineWidth - Line width
        0.5 (default) | positive value
      Marker - Marker symbol
        "none" (default) | "o" | "+" | "*" | "."
      MarkerSize - Marker size
        6 (default) | positive value

    Output Arguments
      pl - Primitive line object
        primitive line object

    Examples
      Plot Line Using Vector Data
      Plot Multiple Lines Using Matrix Data
      Plot Line with 3-D Coordinates
      Plot Line Using Low-Level Syntax
      Specify Line Properties
      Change Line Properties After Creation

    See also annotation, plot, plot3, loglog, xline, yline, Line

    Introduced in MATLAB before R2006a
    Documentation for line

>> line([0, x_fin - x_ini], 0.95*0.1911*[1,1])
>> hold off
>> plot(tiempo_interes, salida_interes)
>> hold on
>> line([0, t_fin - t_ini], 0.95*0.1911*[1,1])
>> figure
>> plot(tiempo_interes, salida_interes)
>> line([0, t_fin - t_ini], 0.95*0.1911*[1,1], 'r:')
Error using line
Invalid data argument.
 
>> line([0, t_fin - t_ini], 0.95*0.1911*[1,1], Color='r', LineStyle=':')
>> ts = min(find(salida_interes>=0.95*0.1911))

ts =

    24

>> ks = min(find(salida_interes>=0.95*0.1911))

ks =

    24

>> ts = tiempo_interes(ks)

ts =

    0.8080

>> 24*0.035

ans =

    0.8400

>> ts = tiempo_interes(ks+1)

ts =

    0.8430

>> tau = -0.8080/(log(0.05))

tau =

    0.2697

>> 
